City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
160,Batagay-Alyta,RU,2021-01-19 19:27:49,67.8006,130.4114,-35.16,81,100,1.34
161,Beloha,MG,2021-01-19 19:27:49,-25.1667,45.05,74.52,79,75,13.53
162,Sambava,MG,2021-01-19 19:23:48,-14.2667,50.1667,74.86,88,100,9.69
163,Mogadishu,SO,2021-01-19 19:27:49,2.0371,45.3438,77.07,74,91,22.93
164,Oranmore,IE,2021-01-19 19:27:49,53.2683,-8.92,51.01,93,75,9.22
165,Mizdah,LY,2021-01-19 19:27:49,31.4451,12.9801,47.88,62,100,3.56
166,Yerbogachen,RU,2021-01-19 19:24:08,61.2767,108.0108,-43.55,79,99,4.05
167,Bucak,TR,2021-01-19 19:27:49,37.4592,30.595,42.8,68,0,14.97
168,Mersing,MY,2021-01-19 19:27:49,2.4312,103.8405,77.0,83,98,12.66
169,Koumac,NC,2021-01-19 19:27:50,-20.5667,164.2833,77.09,86,87,6.2
170,Lebu,CL,2021-01-19 19:27:50,-37.6167,-73.65,65.41,67,0,21.03
171,Hambantota,LK,2021-01-19 19:27:50,6.1241,81.1185,75.2,100,75,1.14
172,Imeni Poliny Osipenko,RU,2021-01-19 19:27:50,52.4201,136.4853,-26.79,81,0,5.44
173,Faya,SA,2021-01-19 19:27:50,18.3851,42.4509,57.2,94,0,5.75
174,Souillac,MU,2021-01-19 19:27:50,-20.5167,57.5167,80.6,89,20,2.3
175,Bengkulu,ID,2021-01-19 19:27:50,-3.8004,102.2655,75.51,86,33,5.7
176,Yuanping,CN,2021-01-19 19:27:51,38.7153,112.7575,21.51,89,0,0.47
177,Polunochnoye,RU,2021-01-19 19:27:51,60.8697,60.4153,-8.86,88,100,5.35
178,Saskylakh,RU,2021-01-19 19:27:51,71.9167,114.0833,-19.41,87,100,6.93
179,Requena,ES,2021-01-19 19:27:51,39.4883,-1.1004,48.99,84,0,4.23
180,Tiksi,RU,2021-01-19 19:27:51,71.6872,128.8694,-24.93,86,100,2.91
181,Sungaipenuh,ID,2021-01-19 19:27:51,-2.0833,101.3833,64.15,94,65,3.44
182,Qaqortoq,GL,2021-01-19 19:27:51,60.7167,-46.0333,44.6,31,75,12.66
183,Iralaya,HN,2021-01-19 19:24:26,15.0,-83.2333,80.87,74,55,14.97
184,Goderich,CA,2021-01-19 19:27:52,43.7501,-81.7165,26.6,63,100,18.41
185,Ancud,CL,2021-01-19 19:27:52,-41.8697,-73.8203,73.4,60,20,9.22
186,Naze,JP,2021-01-19 19:23:46,28.3667,129.4833,57.45,66,96,10.71
187,Canto Do Buriti,BR,2021-01-19 19:27:52,-8.11,-42.9444,89.13,43,96,6.17
188,Tromso,NO,2021-01-19 19:27:52,69.6496,18.957,19.99,79,0,3.44
189,Bethel,US,2021-01-19 19:23:56,41.3712,-73.414,37.99,52,90,11.5
190,Pankovka,RU,2021-01-19 19:27:52,58.5,31.1999,8.69,95,69,5.26
191,Lundazi,ZM,2021-01-19 19:27:52,-12.2929,33.1782,68.54,88,100,2.06
192,Nome,US,2021-01-19 19:27:53,64.5011,-165.4064,-2.2,71,1,13.8
193,Batagay,RU,2021-01-19 19:27:53,67.6333,134.6333,-39.53,78,100,1.36
194,Bom Jesus,BR,2021-01-19 19:27:53,-9.0744,-44.3586,91.98,37,35,6.67
195,Sitka,US,2021-01-19 19:27:53,57.0531,-135.33,39.2,81,75,13.8
196,Ginir,ET,2021-01-19 19:27:53,7.1333,40.7,62.73,32,0,5.5
197,Gourdon,FR,2021-01-19 19:27:53,44.75,1.5,33.01,88,0,1.01
198,Vila Franca Do Campo,PT,2021-01-19 19:27:53,37.7167,-25.4333,59.0,72,40,20.71
199,Namibe,AO,2021-01-19 19:24:00,-15.1961,12.1522,72.7,73,100,6.46
200,Arcachon,FR,2021-01-19 19:27:54,44.5875,-1.0519,46.4,81,0,4.61
201,Vardo,NO,2021-01-19 19:27:54,70.3705,31.1107,24.8,93,90,11.5
202,Wanaka,NZ,2021-01-19 19:26:14,-44.7,169.15,46.99,72,95,5.01
203,Port Blair,IN,2021-01-19 19:27:54,11.6667,92.75,77.56,78,100,11.05
204,West Bay,KY,2021-01-19 19:27:54,19.3667,-81.4167,82.4,65,75,17.27
205,Taltal,CL,2021-01-19 19:27:54,-25.4,-70.4833,71.49,60,24,9.46
206,West Wendover,US,2021-01-19 19:27:55,40.7391,-114.0733,37.4,38,1,16.11
207,Kreuzau,DE,2021-01-19 19:27:55,50.75,6.4833,44.6,76,75,10.36
208,Kishtwar,IN,2021-01-19 19:27:55,33.3167,75.7667,38.03,63,0,5.53
209,Leh,IN,2021-01-19 19:27:55,34.1667,77.5833,9.66,68,0,1.21
210,Kavieng,PG,2021-01-19 19:27:55,-2.5744,150.7967,81.25,77,94,13.2
211,Mitsamiouli,KM,2021-01-19 19:27:55,-11.3847,43.2844,82.42,78,100,7.23
212,Tessalit,ML,2021-01-19 19:27:55,20.1986,1.0114,68.94,19,0,9.91
213,Poopo,BO,2021-01-19 19:27:55,-18.3667,-66.9667,62.6,48,40,11.5
214,Dawson Creek,CA,2021-01-19 19:27:55,55.7666,-120.2362,46.4,49,20,24.16
215,Strathroy,CA,2021-01-19 19:27:56,42.9551,-81.6223,32.0,52,100,3.0
216,Hobyo,SO,2021-01-19 19:27:56,5.3505,48.5268,77.58,77,68,20.47
217,Plouzane,FR,2021-01-19 19:27:56,48.3833,-4.6167,50.0,100,90,26.46
218,Te Anau,NZ,2021-01-19 19:27:56,-45.4167,167.7167,44.47,88,100,8.81
219,Grand-Santi,GF,2021-01-19 19:27:56,4.25,-54.3833,88.02,50,99,6.71
220,Flinders,AU,2021-01-19 19:24:16,-34.5833,150.8552,62.01,85,78,1.01
221,Port Hedland,AU,2021-01-19 19:27:56,-20.3167,118.5667,82.4,83,0,5.75
222,La Mana,EC,2021-01-19 19:27:56,-0.9333,-79.2167,62.6,48,75,9.22
223,Kieta,PG,2021-01-19 19:24:18,-6.2167,155.6333,78.1,77,26,2.3
224,Narsaq,GL,2021-01-19 19:27:57,60.9167,-46.05,44.6,31,75,12.66
225,Mahebourg,MU,2021-01-19 19:27:57,-20.4081,57.7,80.6,89,20,2.3
226,Port Elizabeth,ZA,2021-01-19 19:27:57,-33.918,25.5701,69.8,83,0,20.71
227,Nouadhibou,MR,2021-01-19 19:27:57,20.931,-17.0347,68.0,60,100,13.8
228,Moramanga,MG,2021-01-19 19:27:05,-18.9333,48.2,68.31,95,64,4.09
229,Morant Bay,JM,2021-01-19 19:27:57,17.8815,-76.4093,86.0,62,40,5.75
230,Saint-Pierre,RE,2021-01-19 19:23:55,-21.3393,55.4781,84.2,70,75,3.44
231,Banjarmasin,ID,2021-01-19 19:27:57,-3.3244,114.591,78.8,94,75,2.3
232,Loukhi,RU,2021-01-19 19:27:58,66.0764,33.0381,6.58,94,3,5.19
233,Homer,US,2021-01-19 19:27:58,59.6425,-151.5483,30.99,69,75,13.8
234,Bac Lieu,VN,2021-01-19 19:23:08,9.285,105.7244,73.63,80,100,5.19
235,Sorong,ID,2021-01-19 19:26:56,-0.8833,131.25,80.29,82,100,5.55
236,Adrar,MR,2021-01-19 19:27:58,20.5022,-10.0711,65.21,22,0,10.74
237,Olafsvik,IS,2021-01-19 19:27:58,64.8945,-23.7142,34.16,87,100,38.97
238,Lorengau,PG,2021-01-19 19:24:00,-2.0226,147.2712,81.84,76,100,8.61
239,Chunskiy,RU,2021-01-19 19:27:59,56.0815,99.6342,1.09,93,100,3.09
240,Peleduy,RU,2021-01-19 19:27:59,59.6289,112.7406,-17.9,85,100,5.14
241,Alofi,NU,2021-01-19 19:27:59,-19.0595,-169.9187,80.6,89,100,2.3
242,Viedma,AR,2021-01-19 19:27:59,-40.8135,-62.9967,94.32,20,0,6.11
243,Gondanglegi,ID,2021-01-19 19:28:00,-7.7479,112.0132,73.18,92,100,3.2
244,Les Cayes,HT,2021-01-19 19:28:00,18.2,-73.75,82.09,66,100,6.93
