City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Guerrero Negro,MX,2021-01-24 21:22:10,27.9769,-114.0611,62.74,47,9,20.56
295,Tommot,RU,2021-01-24 21:24:08,58.9564,126.2925,-39.87,75,2,1.03
296,San Miguelito,PA,2021-01-24 21:24:08,9.0333,-79.5,89.6,55,20,16.11
297,Esmeraldas,BR,2021-01-24 21:24:08,-19.7625,-44.3139,80.6,50,40,9.22
298,Chuy,UY,2021-01-24 21:22:07,-33.6971,-53.4616,77.74,71,0,10.63
299,Husavik,IS,2021-01-24 21:22:03,66.0449,-17.3389,24.8,93,90,4.61
300,Lagoa,PT,2021-01-24 21:21:37,39.05,-27.9833,61.86,95,100,19.91
301,Vadso,NO,2021-01-24 21:24:08,70.0744,29.7487,19.4,86,75,16.11
302,Maceio,BR,2021-01-24 21:18:06,-9.6658,-35.7353,80.6,74,20,13.8
303,Serebryanyy Bor,RU,2021-01-24 21:24:09,56.8,124.8,-38.74,78,1,1.12
304,Ostersund,SE,2021-01-24 21:15:15,63.1792,14.6357,15.8,92,90,3.44
305,Te Anau,NZ,2021-01-24 21:24:09,-45.4167,167.7167,56.82,86,100,6.15
306,Lawrenceburg,US,2021-01-24 21:24:10,38.0373,-84.8966,41.0,93,90,3.44
307,Progreso,MX,2021-01-24 21:24:10,21.2833,-89.6667,87.01,51,90,13.8
308,Galle,LK,2021-01-24 21:20:38,6.0367,80.217,73.62,85,100,7.58
309,Conceicao Do Araguaia,BR,2021-01-24 21:24:10,-8.2578,-49.2647,84.52,70,6,3.38
310,Sao Filipe,CV,2021-01-24 21:21:51,14.8961,-24.4956,72.05,70,0,5.1
311,Khandyga,RU,2021-01-24 21:22:57,62.6667,135.6,-53.32,75,98,1.05
312,Aykhal,RU,2021-01-24 21:24:11,66.0,111.5,-36.26,80,10,3.44
313,Kaitangata,NZ,2021-01-24 21:21:37,-46.2817,169.8464,58.33,79,99,6.67
314,Ontario,US,2021-01-24 21:24:11,34.0633,-117.6509,57.0,66,75,3.44
315,Ajdabiya,LY,2021-01-24 21:16:07,30.7554,20.2263,58.86,55,100,5.17
316,Morgan City,US,2021-01-24 21:24:11,29.6994,-91.2068,75.99,83,20,10.36
317,Mingyue,CN,2021-01-24 21:24:12,43.1069,128.9217,20.77,93,0,1.34
318,Bengkulu,ID,2021-01-24 21:18:17,-3.8004,102.2655,77.63,80,92,4.43
319,Derzhavinsk,KZ,2021-01-24 21:24:12,51.1,66.3167,6.69,94,100,17.94
320,Liptovsky Hradok,SK,2021-01-24 21:24:12,49.0396,19.7234,32.0,86,75,6.91
321,Inirida,CO,2021-01-24 21:24:13,3.8653,-67.9239,84.22,73,99,1.36
322,Tual,ID,2021-01-24 21:24:13,-5.6667,132.75,83.93,75,96,13.33
323,Kodiak,US,2021-01-24 21:21:41,57.79,-152.4072,37.4,48,1,25.32
324,North Augusta,US,2021-01-24 21:24:13,33.5018,-81.9651,59.0,35,90,5.75
325,Abha,SA,2021-01-24 21:24:13,18.2164,42.5053,59.0,41,0,1.03
326,Sorland,NO,2021-01-24 21:24:14,67.667,12.6934,24.8,80,75,6.91
327,Bonavista,CA,2021-01-24 21:24:14,48.6499,-53.1147,27.0,74,0,5.75
328,Sembe,CG,2021-01-24 21:24:14,1.6481,14.5806,76.08,65,10,3.53
329,Fukue,JP,2021-01-24 21:24:14,32.6881,128.8419,53.62,76,53,25.52
330,Mnogovershinnyy,RU,2021-01-24 21:24:14,53.9353,139.9242,-30.35,80,0,5.61
331,Chkalovskoye,RU,2021-01-24 21:24:15,44.8392,133.0436,0.46,89,0,4.03
332,Beloha,MG,2021-01-24 21:22:36,-25.1667,45.05,76.41,86,12,9.82
333,Ginir,ET,2021-01-24 21:24:15,7.1333,40.7,60.21,40,0,3.36
334,Huoqiu,CN,2021-01-24 21:24:15,32.3394,116.2694,44.87,92,100,4.56
335,Nhulunbuy,AU,2021-01-24 21:15:36,-12.2333,136.7667,77.0,88,100,10.36
336,Saint-Augustin,CA,2021-01-24 21:15:56,51.226,-58.6502,33.84,88,100,23.2
337,Pitsunda,GE,2021-01-24 21:24:16,43.1592,40.3378,44.6,53,100,17.9
338,Isla Mujeres,MX,2021-01-24 21:24:16,21.2311,-86.731,80.6,69,75,13.8
339,Airai,TL,2021-01-24 21:24:16,-8.9266,125.4092,61.11,100,96,1.48
340,Santona,ES,2021-01-24 21:24:16,43.4439,-3.4576,51.8,100,75,10.36
341,Nicoya,CR,2021-01-24 21:24:16,10.1483,-85.452,91.4,40,0,18.41
342,Kasama,ZM,2021-01-24 21:24:16,-10.2129,31.1808,62.94,99,100,2.95
343,Ati,TD,2021-01-24 21:22:15,13.2154,18.3353,76.53,17,0,14.07
344,Corrales,US,2021-01-24 21:24:17,35.2378,-106.6067,50.0,31,90,17.27
345,Sudislavl,RU,2021-01-24 21:22:18,57.8817,41.7083,34.88,96,100,8.32
346,Anito,PH,2021-01-24 21:23:11,12.4497,125.2886,75.63,83,58,6.02
347,Yerbogachen,RU,2021-01-24 21:24:17,61.2767,108.0108,-34.71,82,97,2.84
348,Pietersburg,ZA,2021-01-24 21:24:17,-23.9045,29.4688,66.2,94,100,18.41
349,Evensk,RU,2021-01-24 21:22:06,61.95,159.2333,-20.38,77,0,11.41
350,Longhua,CN,2021-01-24 21:24:17,23.6137,114.1919,61.23,79,100,1.48
351,Kavieng,PG,2021-01-24 21:22:12,-2.5744,150.7967,82.98,72,80,6.4
352,Latnaya,RU,2021-01-24 21:24:18,51.6586,38.9011,33.8,93,75,13.42
353,Iquique,CL,2021-01-24 21:24:18,-20.2208,-70.1431,73.4,60,0,17.27
354,Flinders,AU,2021-01-24 21:21:47,-34.5833,150.8552,75.99,83,53,1.01
355,Luwuk,ID,2021-01-24 21:24:18,-0.9516,122.7875,77.65,75,100,6.38
356,Magan,ES,2021-01-24 21:24:18,39.9683,-3.931,50.0,72,99,3.0
357,Nantucket,US,2021-01-24 21:14:23,41.2835,-70.0995,28.4,40,1,23.02
358,Baijiantan,CN,2021-01-24 21:24:18,45.6333,85.1833,17.83,91,100,10.94
359,Bichura,RU,2021-01-24 21:24:18,50.5881,107.6022,6.66,92,100,2.91
360,College,US,2021-01-24 21:21:42,64.8569,-147.8028,10.0,90,87,2.35
361,Gornopravdinsk,RU,2021-01-24 21:24:19,60.05,69.9,-22.63,85,100,8.1
362,Aasiaat,GL,2021-01-24 21:22:05,68.7098,-52.8699,9.79,81,0,3.58
363,Valdivia,CL,2021-01-24 21:24:19,-39.8142,-73.2459,77.0,23,0,12.66
364,Mackenzie,CA,2021-01-24 21:15:14,55.2999,-123.1698,15.8,79,90,3.44
365,Muroto,JP,2021-01-24 21:24:19,33.2833,134.15,51.39,68,4,16.02
366,Palmer,US,2021-01-24 21:19:17,42.1584,-72.3287,26.01,36,21,1.01
367,Klaksvik,FO,2021-01-24 21:22:04,62.2266,-6.589,35.6,80,20,16.11
368,Plettenberg Bay,ZA,2021-01-24 21:24:19,-34.0527,23.3716,65.35,78,80,15.73
369,Turukhansk,RU,2021-01-24 21:22:31,65.8167,87.9833,-38.51,76,14,3.56
370,Omboue,GA,2021-01-24 21:22:59,-1.5746,9.2618,77.74,87,100,4.68
371,Naujoji Akmene,LT,2021-01-24 21:24:20,56.3167,22.9,32.0,100,90,8.05
372,Vetlanda,SE,2021-01-24 21:24:20,57.4289,15.0776,30.2,100,90,3.44
373,Mangrol,IN,2021-01-24 21:24:20,21.1167,70.1167,64.13,28,0,9.75
374,Tarko-Sale,RU,2021-01-24 21:24:20,64.9225,77.785,-45.18,77,0,1.97
375,Bolshevik,BY,2021-01-24 21:24:20,54.0065,27.5692,35.6,100,90,13.42
376,Wichian Buri,TH,2021-01-24 21:24:20,15.6578,101.106,73.27,54,51,2.46
377,Dicabisagan,PH,2021-01-24 21:22:17,17.0818,122.4157,75.83,90,100,6.33
378,Lar,IN,2021-01-24 21:24:20,26.2039,83.9717,53.64,74,0,4.25
379,Waw,SS,2021-01-24 21:24:21,7.7029,27.9953,77.07,25,95,4.65
380,Tabuk,PH,2021-01-24 21:24:21,17.4189,121.4443,70.39,89,72,2.24
381,Bedford,GB,2021-01-24 21:23:51,52.1346,-0.4663,33.01,96,100,3.0
382,Behat,IN,2021-01-24 21:24:21,30.1667,77.6167,50.65,75,0,3.33
383,Karia,NG,2021-01-24 21:24:21,11.7306,11.1629,70.02,21,99,10.83
384,Chulman,RU,2021-01-24 21:24:21,56.8479,124.9104,-39.42,78,0,1.14
385,Akdepe,TM,2021-01-24 21:24:21,42.0551,59.3788,28.4,93,0,9.22
386,Volzhskiy,RU,2021-01-24 21:24:21,48.7858,44.7797,32.0,93,75,11.18
387,Alice Springs,AU,2021-01-24 21:21:50,-23.7,133.8833,78.8,65,40,8.05
388,Kunming,CN,2021-01-24 21:24:22,25.0389,102.7183,45.0,81,0,11.18
389,Mersing,MY,2021-01-24 21:16:01,2.4312,103.8405,78.8,83,98,5.75
390,Fairbanks,US,2021-01-24 21:18:32,64.8378,-147.7164,10.0,82,86,2.44
391,Saskylakh,RU,2021-01-24 21:22:09,71.9167,114.0833,-38.79,79,3,6.6
392,Semirom,IR,2021-01-24 21:24:22,31.4167,51.5667,29.16,72,0,0.87
393,Sao Miguel Do Araguaia,BR,2021-01-24 21:17:59,-13.275,-50.1628,82.56,76,76,4.32
394,General Pico,AR,2021-01-24 21:22:11,-35.6566,-63.7568,105.12,14,0,11.92
395,Muncar,ID,2021-01-24 21:14:25,-8.4333,114.3333,76.08,73,100,2.73
396,Denia,ES,2021-01-24 21:24:22,38.8408,0.1057,60.01,50,98,5.01
397,Charters Towers,AU,2021-01-24 21:24:23,-20.1,146.2667,70.93,83,98,2.51
398,Daru,PG,2021-01-24 21:22:23,-9.0763,143.2092,77.97,87,100,10.98
399,Lorengau,PG,2021-01-24 21:22:06,-2.0226,147.2712,81.39,71,100,1.52
400,Nador,MA,2021-01-24 21:21:54,35.174,-2.9287,62.6,72,0,11.5
401,Puerto Carreno,CO,2021-01-24 21:24:23,6.189,-67.4859,91.78,42,99,8.84
402,Aklavik,CA,2021-01-24 21:21:58,68.2191,-135.0107,-20.2,76,90,4.56
403,Vestmanna,FO,2021-01-24 21:24:23,62.1564,-7.1664,35.6,75,20,10.36
404,Zhuhai,CN,2021-01-24 21:24:23,22.2769,113.5678,64.4,82,40,8.05
405,Vila Do Maio,CV,2021-01-24 21:24:23,15.1333,-23.2167,71.6,73,0,16.11
406,Uporovo,RU,2021-01-24 21:24:23,56.3109,66.2693,-4.74,91,100,10.69
407,Kultuk,RU,2021-01-24 21:24:24,51.7208,103.6956,6.04,90,100,3.42
408,Ayan,RU,2021-01-24 21:22:30,56.45,138.1667,-25.15,72,75,14.79
409,Atkarsk,RU,2021-01-24 21:24:24,51.8718,45.0078,31.55,98,100,12.84
410,Jacareacanga,BR,2021-01-24 21:24:24,-6.2222,-57.7528,77.41,87,95,1.92
411,Tukums,LV,2021-01-24 21:24:24,56.9669,23.1553,32.0,100,90,4.61
412,Bafoussam,CM,2021-01-24 21:24:24,5.4737,10.4179,61.21,48,1,2.77
413,Gizo,SB,2021-01-24 21:24:24,-8.103,156.8419,82.0,71,64,8.55
414,Omsukchan,RU,2021-01-24 21:24:24,62.5333,155.8,-38.83,77,96,4.97
415,Solwezi,ZM,2021-01-24 21:24:24,-12.1688,26.3894,62.15,97,100,7.25
416,Bairnsdale,AU,2021-01-24 21:24:24,-37.8333,147.6167,82.99,54,1,7.36
417,San Policarpo,PH,2021-01-24 21:15:44,12.1791,125.5072,78.39,76,87,7.25
418,Micheweni,TZ,2021-01-24 21:24:25,-4.9667,39.8333,79.84,82,100,11.16
419,Nikki,BJ,2021-01-24 21:24:25,9.9401,3.2108,76.3,19,35,4.83
420,Taganak,PH,2021-01-24 21:24:25,6.0833,118.3,75.2,100,20,2.3
421,Sandwick,GB,2021-01-24 21:24:25,60.0,-1.25,33.8,93,20,4.61
422,Laktasi,BA,2021-01-24 21:24:25,44.9081,17.3008,33.8,100,90,11.5
423,Lazaro Cardenas,MX,2021-01-24 21:21:54,17.9583,-102.2,81.91,65,79,8.48
424,Rudbar,AF,2021-01-24 21:24:25,30.15,62.6,39.02,52,0,0.43
425,Zaranj,AF,2021-01-24 21:24:25,30.9667,61.8833,28.4,31,0,1.88
426,Gasa,PS,2021-01-24 21:24:26,31.5,34.4667,53.01,100,0,1.99
427,Heusweiler,DE,2021-01-24 21:24:26,49.35,6.9333,34.0,93,75,5.75
428,Tilichiki,RU,2021-01-24 21:24:26,60.4667,166.1,-8.32,92,100,15.61
429,Olinda,BR,2021-01-24 21:22:31,-8.0089,-34.8553,80.6,65,75,11.5
430,Axim,GH,2021-01-24 21:22:22,4.8699,-2.2405,78.73,81,38,7.99
431,Champerico,GT,2021-01-24 21:16:08,14.3,-91.9167,91.4,46,20,9.22
432,Maniitsoq,GL,2021-01-24 21:22:03,65.4167,-52.9,16.16,76,91,4.52
433,Antalaha,MG,2021-01-24 21:24:26,-14.9003,50.2788,75.83,84,9,4.16
434,Abong Mbang,CM,2021-01-24 21:24:26,3.9833,13.1833,71.22,32,2,2.77
435,Gimli,CA,2021-01-24 21:24:27,50.6336,-96.9907,-4.0,59,23,3.44
436,Lima,PE,2021-01-24 21:21:25,-12.0432,-77.0282,78.8,57,0,8.05
437,Eirunepe,BR,2021-01-24 21:24:27,-6.6603,-69.8736,82.83,79,25,0.63
438,Teluk Nibung,ID,2021-01-24 21:24:27,3.001,99.8164,74.34,90,74,4.14
439,Santa Maria Da Boa Vista,BR,2021-01-24 21:24:27,-8.8078,-39.8256,87.22,40,100,15.79
440,Nueva Loja,EC,2021-01-24 21:24:27,0.0847,-76.8828,84.2,65,75,3.44
441,Tigil,RU,2021-01-24 21:24:27,57.8,158.6667,-10.41,90,100,4.63
442,Chervonohryhorivka,UA,2021-01-24 21:24:27,47.623,34.5389,37.4,87,75,11.18
443,Sembakung,ID,2021-01-24 21:24:28,3.8167,117.25,75.2,94,75,4.61
444,Port-Gentil,GA,2021-01-24 21:24:28,-0.7193,8.7815,80.6,89,20,4.61
445,Sisimiut,GL,2021-01-24 21:24:28,66.9395,-53.6735,16.68,90,51,5.64
446,Chulym,RU,2021-01-24 21:24:28,55.0997,80.9572,-43.89,80,42,4.81
447,Aripuana,BR,2021-01-24 21:24:28,-9.1667,-60.6333,76.37,96,100,1.74
448,Tavricheskoye,RU,2021-01-24 21:24:28,54.5851,73.6395,-27.4,62,100,6.71
449,Camacha,PT,2021-01-24 21:24:28,33.0833,-16.3333,60.8,88,20,3.06
450,Cidreira,BR,2021-01-24 21:21:57,-30.1811,-50.2056,78.44,80,4,12.12
451,Alta Floresta,BR,2021-01-24 21:24:28,-9.8756,-56.0861,78.8,83,20,4.61
452,Santiago,CL,2021-01-24 21:20:08,-33.4569,-70.6483,90.0,39,20,11.5
453,Whitianga,NZ,2021-01-24 21:24:29,-36.8333,175.7,73.0,69,28,10.0
454,Saint-Georges,GD,2021-01-24 21:16:03,12.0564,-61.7485,82.4,69,20,17.27
455,Amga,RU,2021-01-24 21:24:29,60.8953,131.9608,-52.22,74,98,1.23
456,Toyooka,JP,2021-01-24 21:24:29,35.5333,134.8333,44.46,79,94,5.61
457,Coromandel,BR,2021-01-24 21:24:29,-18.4733,-47.2003,74.23,73,24,6.46
458,Saurimo,AO,2021-01-24 21:21:11,-9.6608,20.3916,65.41,96,97,4.94
459,Khvatovka,RU,2021-01-24 21:24:29,52.3524,46.5628,28.2,99,100,12.62
460,Bensonville,LR,2021-01-24 21:24:30,6.4461,-10.6125,78.8,94,20,4.0
461,Saint-Joseph,RE,2021-01-24 21:24:30,-21.3667,55.6167,78.8,78,90,6.91
462,Mogadishu,SO,2021-01-24 21:24:30,2.0371,45.3438,76.95,77,91,22.57
463,Slavyanka,RU,2021-01-24 21:24:30,42.8633,131.3847,24.1,92,0,9.53
464,Sanmenxia,CN,2021-01-24 21:24:30,34.7747,111.1814,35.73,89,100,0.85
465,Atambua,ID,2021-01-24 21:24:30,-9.1061,124.8925,74.62,88,99,0.58
466,Baghdad,IQ,2021-01-24 21:21:05,33.3406,44.4009,41.0,52,0,3.44
467,Sao Joao Da Barra,BR,2021-01-24 21:22:51,-21.6403,-41.0511,80.6,65,0,20.71
468,Kisangani,CD,2021-01-24 21:24:31,0.5167,25.2,70.86,93,100,2.39
469,Margate,GB,2021-01-24 21:22:07,51.3813,1.3862,37.0,87,83,5.01
470,Koppal,IN,2021-01-24 21:24:31,15.35,76.15,71.64,47,6,6.62
471,Necochea,AR,2021-01-24 21:22:03,-38.5473,-58.7368,92.19,30,21,19.33
472,Luganville,VU,2021-01-24 21:24:31,-15.5333,167.1667,80.98,81,97,6.08
473,Utrecht,NL,2021-01-24 21:22:23,52.0,5.25,35.01,89,100,4.0
474,Phibun Mangsahan,TH,2021-01-24 21:24:31,15.2447,105.2291,75.0,100,11,4.65
475,Coahuayana,MX,2021-01-24 21:24:31,18.7333,-103.6833,82.4,42,40,6.91
476,Asau,RO,2021-01-24 21:24:32,46.4333,26.4,33.01,68,77,2.19
477,Tessalit,ML,2021-01-24 21:24:32,20.1986,1.0114,66.22,18,27,10.74
478,Kloulklubed,PW,2021-01-24 21:24:10,7.0419,134.2556,80.6,74,75,9.22
479,Ulaangom,MN,2021-01-24 21:24:32,49.9811,92.0667,-5.64,76,97,2.3
480,Mikuni,JP,2021-01-24 21:24:32,36.2171,136.1519,41.0,93,75,3.44
481,Nakhon Thai,TH,2021-01-24 21:24:32,17.1006,100.8374,69.6,58,4,2.33
482,Osoyoos,CA,2021-01-24 21:24:32,49.0331,-119.4524,30.2,64,99,5.75
483,Marechal Deodoro,BR,2021-01-24 21:24:32,-9.7103,-35.895,80.6,74,20,13.8
484,Luanda,AO,2021-01-24 21:21:07,-8.8368,13.2343,78.8,78,20,6.91
485,Russell,US,2021-01-24 21:22:08,32.3502,-85.1999,62.01,63,90,8.05
486,Ifanadiana,MG,2021-01-24 21:24:33,-21.3,47.6333,70.75,93,81,2.42
487,Lata,PT,2021-01-24 21:24:33,40.1629,-8.3327,55.99,93,100,1.99
488,Marienburg,PL,2021-01-24 21:16:22,54.0359,19.0266,33.01,100,100,5.82
489,Caravelas,BR,2021-01-24 21:21:48,-17.7125,-39.2481,78.84,75,100,7.56
490,Metkovic,HR,2021-01-24 21:24:33,43.0542,17.6483,50.0,87,90,8.05
491,Letlhakane,BW,2021-01-24 21:24:33,-21.4167,25.5833,76.1,52,100,13.6
492,Svetlaya,RU,2021-01-24 21:22:34,46.5389,138.3297,15.66,86,0,9.19
493,San Andres,CO,2021-01-24 21:24:33,12.5847,-81.7006,84.2,74,40,16.11
494,Rivadavia,AR,2021-01-24 21:24:33,-33.1905,-68.4608,100.4,16,20,10.36
495,Launceston,AU,2021-01-24 21:22:32,-41.45,147.1667,66.2,39,51,0.76
496,Dinghai,CN,2021-01-24 21:24:34,26.2847,119.7936,50.0,76,46,4.47
497,Khandbari,NP,2021-01-24 21:24:34,27.3747,87.2039,50.13,62,20,2.15
498,Freeport,US,2021-01-24 21:24:34,40.6576,-73.5832,33.8,29,1,12.66
499,Saint-Francois,FR,2021-01-24 21:24:34,46.4154,3.9054,37.4,93,90,5.75
500,Sibiti,CG,2021-01-24 21:24:34,-3.6819,13.3499,69.6,97,98,1.1
501,Gigmoto,PH,2021-01-24 21:24:34,13.7796,124.39,77.99,86,14,6.64
502,Naze,JP,2021-01-24 21:22:18,28.3667,129.4833,62.44,85,92,11.5
503,Pagudpud,PH,2021-01-24 21:24:35,18.5616,120.7868,73.4,94,75,1.14
504,Roald,NO,2021-01-24 21:24:35,62.5833,6.1333,34.0,64,40,12.66
505,Changji,CN,2021-01-24 21:15:50,44.0167,87.3167,14.0,85,0,5.97
506,Kingman,US,2021-01-24 21:20:35,35.1894,-114.053,48.2,61,75,12.66
507,Msanga,TZ,2021-01-24 21:24:35,-6.05,36.0333,71.6,73,20,6.91
508,Ponta Delgada,PT,2021-01-24 21:24:35,37.7333,-25.6667,64.0,94,75,13.8
509,Quelimane,MZ,2021-01-24 21:15:40,-17.8786,36.8883,84.2,89,75,5.75
510,Lovozero,RU,2021-01-24 21:24:35,68.005,35.0117,8.26,94,86,1.01
511,Sinjar,IQ,2021-01-24 21:24:36,36.3209,41.8754,41.4,62,40,3.11
512,Oksfjord,NO,2021-01-24 21:22:10,70.2396,22.3479,19.4,73,75,27.63
513,Karpathos,GR,2021-01-24 21:24:36,35.507,27.2132,60.8,72,0,18.41
514,Nizwa,OM,2021-01-24 21:24:36,22.9333,57.5333,57.92,50,0,2.62
515,Southbridge,US,2021-01-24 21:20:43,42.0751,-72.0334,27.0,23,37,3.0
516,Isangel,VU,2021-01-24 21:24:36,-19.55,169.2667,77.0,100,90,11.63
517,Moussoro,TD,2021-01-24 21:24:36,13.6408,16.4901,73.0,17,9,12.01
518,Sinnamary,GF,2021-01-24 21:22:15,5.3833,-52.95,78.22,78,76,12.12
519,Nizhnyaya Omka,RU,2021-01-24 21:24:36,55.4338,74.9426,-30.87,84,100,6.22
520,Fakel,RU,2021-01-24 21:24:37,57.6325,53.0252,33.28,98,100,5.59
521,Jian,CN,2021-01-24 21:24:37,27.1172,114.9793,55.38,75,91,6.51
522,Atbasar,KZ,2021-01-24 21:24:37,51.8,68.3333,1.54,93,100,11.1
523,Mehamn,NO,2021-01-24 21:21:39,71.0357,27.8492,21.2,73,40,8.05
524,Solnechnyy,RU,2021-01-24 21:24:37,50.7214,136.6319,-10.89,82,0,2.01
525,Touros,BR,2021-01-24 21:21:59,-5.1989,-35.4608,75.2,94,75,9.22
526,Acarau,BR,2021-01-24 21:24:37,-2.8856,-40.12,81.0,75,100,16.33
527,Cartagena Del Chaira,CO,2021-01-24 21:24:11,1.3349,-74.8429,79.41,89,85,4.12
528,San Ramon De La Nueva Oran,AR,2021-01-24 21:20:38,-23.1322,-64.326,87.01,66,98,3.65
529,Caninde De Sao Francisco,BR,2021-01-24 21:24:38,-9.66,-37.7894,89.6,40,75,10.36
530,Acajutla,SV,2021-01-24 21:21:54,13.5928,-89.8275,89.6,33,0,4.61
531,Ukiah,US,2021-01-24 21:24:38,39.1502,-123.2078,44.6,76,90,3.11
532,Puerto Colombia,CO,2021-01-24 21:22:07,10.9878,-74.9547,84.2,70,0,13.8
533,Broome,US,2021-01-24 21:21:38,42.2506,-75.833,21.99,62,1,12.66
534,Baker City,US,2021-01-24 21:24:38,44.7749,-117.8344,33.8,55,1,13.8
535,Garissa,KE,2021-01-24 21:24:38,-0.4536,39.6401,81.46,62,78,12.82
536,Jibuti,DJ,2021-01-24 21:24:38,11.5,42.5,75.2,69,20,3.44
537,Cascais,PT,2021-01-24 21:24:38,38.6979,-9.4215,59.0,100,100,10.67
538,Sorong,ID,2021-01-24 21:22:11,-0.8833,131.25,80.87,77,100,3.24
539,Merauke,ID,2021-01-24 21:24:39,-8.4667,140.3333,78.93,87,79,14.58
540,Kwinana,AU,2021-01-24 21:24:39,-32.25,115.7667,64.99,72,90,5.75
541,Onguday,RU,2021-01-24 21:24:39,50.75,86.15,-6.27,82,87,1.9
542,Taos,US,2021-01-24 21:24:31,36.4072,-105.5731,44.6,45,75,17.27
543,Narsaq,GL,2021-01-24 21:22:26,60.9167,-46.05,26.6,31,0,36.82
544,Cervo,ES,2021-01-24 21:24:39,43.6702,-7.4101,51.01,91,100,1.01
545,Viedma,AR,2021-01-24 21:22:52,-40.8135,-62.9967,103.91,11,0,16.42
546,Sibolga,ID,2021-01-24 21:15:16,1.7427,98.7792,76.33,81,98,3.15
547,Erzin,TR,2021-01-24 21:24:40,36.9559,36.2,51.01,51,0,4.0
548,San Cristobal,VE,2021-01-24 21:24:40,7.7669,-72.225,84.2,54,40,13.8
549,Takoradi,GH,2021-01-24 21:22:47,4.8845,-1.7554,79.25,81,42,9.75
550,Ozark,US,2021-01-24 21:24:40,37.0209,-93.206,48.0,95,100,3.15
551,Bowen,AU,2021-01-24 21:22:02,-20.0167,148.2333,71.6,94,75,6.62
552,Bilma,NE,2021-01-24 21:24:40,18.6853,12.9164,62.01,23,0,7.92
553,Kodinsk,RU,2021-01-24 21:24:40,58.6881,99.1844,-4.04,90,100,0.74
554,Kemijarvi,FI,2021-01-24 21:22:38,66.7131,27.4306,15.51,97,98,1.25
555,Isiro,CD,2021-01-24 21:24:40,2.7739,27.616,69.26,81,68,1.45
556,Karakol,KG,2021-01-24 21:24:41,42.4907,78.3936,12.47,79,53,2.8
557,Chunhuhub,MX,2021-01-24 21:24:41,19.55,-88.6833,84.16,57,100,6.76
558,Ubinskoye,RU,2021-01-24 21:24:41,55.3068,79.6802,-43.44,80,40,5.19
559,Igarka,RU,2021-01-24 21:24:41,67.4667,86.5833,-40.86,72,11,0.25
560,Eyl,SO,2021-01-24 21:22:21,7.9803,49.8164,71.92,72,22,17.09
561,Bertoua,CM,2021-01-24 21:24:41,4.5833,13.6833,72.36,29,31,1.9
562,Dawson Creek,CA,2021-01-24 21:24:41,55.7666,-120.2362,10.4,79,75,6.91
563,Dukat,RU,2021-01-24 21:24:41,62.55,155.55,-40.05,79,81,4.5
564,Chulucanas,PE,2021-01-24 21:24:42,-5.0925,-80.1625,88.14,42,95,2.62
565,Standerton,ZA,2021-01-24 21:24:42,-26.9337,29.2415,62.01,93,100,11.01
566,Mehran,IR,2021-01-24 21:24:42,33.1222,46.1646,32.0,59,0,4.61
567,Makokou,GA,2021-01-24 21:24:42,0.5738,12.8642,72.03,91,78,3.36
568,Pag,HR,2021-01-24 21:24:42,44.445,15.0575,41.0,81,20,11.5
569,Maizieres-Les-Metz,FR,2021-01-24 21:24:42,49.2075,6.1605,36.0,94,100,1.01
570,Elliot,ZA,2021-01-24 21:24:42,-31.3333,27.85,53.69,94,100,7.58
571,Harper,LR,2021-01-24 21:22:47,4.375,-7.7169,78.66,86,0,9.19
572,Sapouy,BF,2021-01-24 21:24:43,11.5544,-1.7736,74.35,17,25,6.69
573,Oni,GE,2021-01-24 21:24:43,42.5794,43.4425,37.76,60,100,4.25
574,Broken Hill,AU,2021-01-24 21:24:43,-31.95,141.4333,86.0,19,75,8.05
575,Liverpool,GB,2021-01-24 21:23:23,53.4106,-2.9779,33.01,80,0,5.75
576,Meteti,PA,2021-01-24 21:24:43,8.4983,-77.9786,85.15,66,99,8.66
577,Nyuksenitsa,RU,2021-01-24 21:24:43,60.4128,44.2397,34.0,95,100,8.72
578,Bauta,CU,2021-01-24 21:24:43,22.9828,-82.5464,80.6,61,20,13.8
579,Batsfjord,NO,2021-01-24 21:24:43,70.6345,29.7185,21.2,79,75,5.75
580,Taoudenni,ML,2021-01-24 21:22:01,22.6783,-3.9836,71.13,20,14,10.71
581,Voh,NC,2021-01-24 21:24:44,-20.9667,164.7,79.14,78,99,7.0
582,Zaysan,KZ,2021-01-24 21:24:44,47.4667,84.8667,0.97,92,99,1.03
583,Rakiv Lis,UA,2021-01-24 21:24:44,51.6217,24.9243,33.12,94,85,7.61
584,Leshukonskoye,RU,2021-01-24 21:24:44,64.8989,45.7622,27.18,98,100,6.78
585,Uberaba,BR,2021-01-24 21:24:44,-19.7483,-47.9319,82.4,51,20,6.91
586,Port Keats,AU,2021-01-24 21:24:44,-14.25,129.55,77.92,89,100,7.52
587,Soyo,AO,2021-01-24 21:15:24,-6.1349,12.3689,79.41,83,100,9.53
588,Les Cayes,HT,2021-01-24 21:24:44,18.2,-73.75,79.92,75,73,4.85
589,Gorontalo,ID,2021-01-24 21:24:44,0.5412,123.0595,74.44,87,100,1.86
590,Alihe,CN,2021-01-24 21:24:45,50.5667,123.7167,-4.13,87,100,2.17
591,Kualakapuas,ID,2021-01-24 21:24:45,-3.0091,114.3876,75.2,100,100,4.61
